Pgen,Pgenn,Temperature,Selection,Population,Tank,Compa No.,Dish,Measure,Size
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.74221
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.77365
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.77784
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.74221
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.78753
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.78753
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.8079
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.72485
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.78753
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.81425
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.67973
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.74075
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.7913
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.74476
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.70937
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.65581
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.6908
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.72858
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.72747
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.72485
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.75988
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.78201
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.69821
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.75702
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.76343
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.70784
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.67654
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.67534
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.78201
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.79438
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.77784
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.72411
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.75523
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.74075
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.70937
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.70784
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.59336
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.73928
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.6845
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.75809
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.7705
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.73598
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.75988
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.70015
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.73598
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.6454
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.74802
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.64708
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.79267
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.75055
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.78201
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.67132
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.69432
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.79165
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.76343
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.83914
F4,4,H,G,HTG4,Tank4,1.3,1.3F4,Yolk,0.75988
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.7119
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.81965
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.70284
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.81965
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.7119
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.74525
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.76505
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.75451
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.71788
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.74418
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.74274
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.78197
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.81409
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.7499
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.85971
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.78197
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.79819
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.68942
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.76923
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.75238
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.77683
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.72528
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.63118
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.70739
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.73442
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.7499
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.74525
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.7499
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.7119
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.83482
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.77683
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.75557
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.73986
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.74597
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.77649
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.79585
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.70436
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.73551
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.79517
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.75238
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.76296
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.79517
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.75698
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.75167
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.84625
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.74525
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.75451
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.70436
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.79517
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.73696
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.74597
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.71899
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.70284
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.6828
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.76819
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.72528
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.72196
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.77511
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.73078
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.76958
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.71973
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.86621
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.7238
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.76505
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.77511
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.76923
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.75804
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.78606
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.67375
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.73733
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.79046
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.8012
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.75451
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.79585
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.83322
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.78707
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.77235
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.75698
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.73986
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.74418
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.76505
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.80086
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.75451
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.72343
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.80219
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.72565
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.62438
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.80849
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.8012
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.77649
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.76819
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.81704
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.63118
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.8284
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.81769
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.73733
F4,4,H,S,HTS5,Tank5,3.1,3.1F4,Yolk,0.87358
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.90659
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.80906
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.82803
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.71003
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.69412
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.72522
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.72522
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.67743
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.7207
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.7941
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.75288
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.9209
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.84562
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.77182
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.74487
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.89204
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.77605
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.85905
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.74743
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.82902
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.75937
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.85841
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.75034
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.86127
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.71462
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.7658
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.90116
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.78025
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.81309
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.94226
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.90929
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.79307
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.80501
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.8104
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.79307
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.77076
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.71919
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.90116
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.91883
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.91526
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.76223
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.76008
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.90086
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.76008
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.85905
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.89691
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.9411
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.83687
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.80229
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.77745
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.74743
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.79855
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.88097
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.86411
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.86757
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.80906
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.77605
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.78478
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.78443
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.78997
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.91168
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.98524
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.71003
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.68939
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.81309
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.79376
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.65908
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.87508
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.7271
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.83328
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.69647
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.82606
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.79513
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.78025
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.77745
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.74304
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.89357
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.7941
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.65742
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.82803
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.77359
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.79684
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.73826
F4,4,H,C,HTC5,Tank5,3.2,3.2F4,Yolk,0.71003
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.74314
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.71584
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.64564
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.6917
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.67302
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.64193
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.83086
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.705
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.73488
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.67184
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.73776
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.61833
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.70085
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.72028
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.69971
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.74777
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.74207
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.73488
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.74777
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.73776
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.69667
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.71584
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.69476
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.73776
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.77428
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.68746
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.71991
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.72175
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.71547
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.68242
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.77975
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.77463
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.74777
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.70988
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.65259
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.68398
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.75589
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.7674
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.68746
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.7374
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.72175
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.835
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.71991
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.68242
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.62897
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.67813
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.76044
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.64027
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.70988
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.70236
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.60881
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.76601
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.75343
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.80257
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.75484
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.74635
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.74385
F4,4,H,G,HTG5,Tank5,3.3,3.3F4,Yolk,0.71769
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.74673
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.78637
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.8115
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.73355
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.82648
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.73544
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.71702
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.67123
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.71973
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.76881
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.73544
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.68845
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.84648
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.63362
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.72437
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.84384
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.75157
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.83487
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.80147
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.77674
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.6945
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.76225
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.6679
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.73923
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.6977
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.77206
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.76481
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.75895
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.79167
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.8514
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.72089
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.6949
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.77098
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.71818
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.63582
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.74673
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.73771
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.72744
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.78246
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.66664
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.82479
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.70841
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.66497
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.70841
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.80182
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.64496
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.6949
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.75601
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.73355
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.66497
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.68642
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.76152
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.80147
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.78637
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.66287
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.70446
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.72437
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.66118
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.62876
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.73355
F4,4,H,S,HTS6,Tank6,6.1,6.1F4,Yolk,0.72744
